,d,k,r
2228,3400000,78000000,21.941176470588236
2229,3400000,79000000,22.235294117647058
2230,3400000,80000000,22.529411764705884
2231,3400000,81000000,22.823529411764707
2232,3400000,82000000,23.11764705882353
2233,3400000,83000000,23.41176470588235
2234,3400000,84000000,23.705882352941178
2235,3400000,85000000,24.0
2236,3400000,86000000,24.294117647058822
2237,3400000,87000000,24.58823529411765
2238,3400000,88000000,24.88235294117647
2239,3400000,89000000,25.176470588235293
2240,3400000,90000000,25.470588235294116
2241,3400000,91000000,25.764705882352942
2242,3400000,92000000,26.058823529411764
2243,3400000,93000000,26.352941176470587
2244,3400000,94000000,26.647058823529413
2245,3400000,95000000,26.941176470588236
2246,3400000,96000000,27.235294117647058
2247,3400000,97000000,27.529411764705884
2248,3400000,98000000,27.823529411764707
2249,3400000,99000000,28.11764705882353
2250,3500000,10000000,1.8571428571428572
2251,3500000,11000000,2.142857142857143
2252,3500000,12000000,2.4285714285714284
2253,3500000,13000000,2.7142857142857144
2254,3500000,14000000,3.0
2255,3500000,15000000,3.2857142857142856
2256,3500000,16000000,3.5714285714285716
2257,3500000,17000000,3.857142857142857
2258,3500000,18000000,4.142857142857143
2259,3500000,19000000,4.428571428571429
2260,3500000,20000000,4.714285714285714
2261,3500000,21000000,5.0
2262,3500000,22000000,5.285714285714286
2263,3500000,23000000,5.571428571428571
2264,3500000,24000000,5.857142857142857
2265,3500000,25000000,6.142857142857143
2266,3500000,26000000,6.428571428571429
2267,3500000,27000000,6.714285714285714
2268,3500000,28000000,7.0
2269,3500000,29000000,7.285714285714286
2270,3500000,30000000,7.571428571428571
2271,3500000,31000000,7.857142857142857
2272,3500000,32000000,8.142857142857142
2273,3500000,33000000,8.428571428571429
2274,3500000,34000000,8.714285714285714
2275,3500000,35000000,9.0
2276,3500000,36000000,9.285714285714286
2277,3500000,37000000,9.571428571428571
2278,3500000,38000000,9.857142857142858
2279,3500000,39000000,10.142857142857142
2280,3500000,40000000,10.428571428571429
2281,3500000,41000000,10.714285714285714
2282,3500000,42000000,11.0
2283,3500000,43000000,11.285714285714286
2284,3500000,44000000,11.571428571428571
2285,3500000,45000000,11.857142857142858
2286,3500000,46000000,12.142857142857142
2287,3500000,47000000,12.428571428571429
2288,3500000,48000000,12.714285714285714
2289,3500000,49000000,13.0
2290,3500000,50000000,13.285714285714286
2291,3500000,51000000,13.571428571428571
2292,3500000,52000000,13.857142857142858
2293,3500000,53000000,14.142857142857142
2294,3500000,54000000,14.428571428571429
2295,3500000,55000000,14.714285714285714
2296,3500000,56000000,15.0
2297,3500000,57000000,15.285714285714286
2298,3500000,58000000,15.571428571428571
2299,3500000,59000000,15.857142857142858
2300,3500000,60000000,16.142857142857142
2301,3500000,61000000,16.428571428571427
2302,3500000,62000000,16.714285714285715
2303,3500000,63000000,17.0
2304,3500000,64000000,17.285714285714285
2305,3500000,65000000,17.571428571428573
2306,3500000,66000000,17.857142857142858
2307,3500000,67000000,18.142857142857142
2308,3500000,68000000,18.428571428571427
2309,3500000,69000000,18.714285714285715
2310,3500000,70000000,19.0
2311,3500000,71000000,19.285714285714285
2312,3500000,72000000,19.571428571428573
2313,3500000,73000000,19.857142857142858
2314,3500000,74000000,20.142857142857142
2315,3500000,75000000,20.428571428571427
2316,3500000,76000000,20.714285714285715
2317,3500000,77000000,21.0
2318,3500000,78000000,21.285714285714285
2319,3500000,79000000,21.571428571428573
2320,3500000,80000000,21.857142857142858
2321,3500000,81000000,22.142857142857142
2322,3500000,82000000,22.428571428571427
2323,3500000,83000000,22.714285714285715
2324,3500000,84000000,23.0
2325,3500000,85000000,23.285714285714285
2326,3500000,86000000,23.571428571428573
2327,3500000,87000000,23.857142857142858
2328,3500000,88000000,24.142857142857142
2329,3500000,89000000,24.428571428571427
2330,3500000,90000000,24.714285714285715
2331,3500000,91000000,25.0
2332,3500000,92000000,25.285714285714285
2333,3500000,93000000,25.571428571428573
2334,3500000,94000000,25.857142857142858
2335,3500000,95000000,26.142857142857142
2336,3500000,96000000,26.428571428571427
2337,3500000,97000000,26.714285714285715
2338,3500000,98000000,27.0
2339,3500000,99000000,27.285714285714285
2340,3600000,10000000,1.7777777777777777
2341,3600000,11000000,2.0555555555555554
2342,3600000,12000000,2.3333333333333335
2343,3600000,13000000,2.611111111111111
2344,3600000,14000000,2.888888888888889
2345,3600000,15000000,3.1666666666666665
2346,3600000,16000000,3.4444444444444446
2347,3600000,17000000,3.7222222222222223
2348,3600000,18000000,4.0
2349,3600000,19000000,4.277777777777778
2350,3600000,20000000,4.555555555555555
2351,3600000,21000000,4.833333333333333
2352,3600000,22000000,5.111111111111111
2353,3600000,23000000,5.388888888888889
2354,3600000,24000000,5.666666666666667
2355,3600000,25000000,5.944444444444445
2356,3600000,26000000,6.222222222222222
2357,3600000,27000000,6.5
2358,3600000,28000000,6.777777777777778
2359,3600000,29000000,7.055555555555555
2360,3600000,30000000,7.333333333333333
2361,3600000,31000000,7.611111111111111
2362,3600000,32000000,7.888888888888889
2363,3600000,33000000,8.166666666666666
2364,3600000,34000000,8.444444444444445
2365,3600000,35000000,8.722222222222221
2366,3600000,36000000,9.0
2367,3600000,37000000,9.277777777777779
2368,3600000,38000000,9.555555555555555
2369,3600000,39000000,9.833333333333334
2370,3600000,40000000,10.11111111111111
2371,3600000,41000000,10.38888888888889
2372,3600000,42000000,10.666666666666666
2373,3600000,43000000,10.944444444444445
2374,3600000,44000000,11.222222222222221
2375,3600000,45000000,11.5
2376,3600000,46000000,11.777777777777779
2377,3600000,47000000,12.055555555555555
2378,3600000,48000000,12.333333333333334
2379,3600000,49000000,12.61111111111111
2380,3600000,50000000,12.88888888888889
2381,3600000,51000000,13.166666666666666
2382,3600000,52000000,13.444444444444445
2383,3600000,53000000,13.722222222222221
2384,3600000,54000000,14.0
2385,3600000,55000000,14.277777777777779
2386,3600000,56000000,14.555555555555555
2387,3600000,57000000,14.833333333333334
2388,3600000,58000000,15.11111111111111
2389,3600000,59000000,15.38888888888889
2390,3600000,60000000,15.666666666666666
2391,3600000,61000000,15.944444444444445
2392,3600000,62000000,16.22222222222222
2393,3600000,63000000,16.5
2394,3600000,64000000,16.77777777777778
2395,3600000,65000000,17.055555555555557
2396,3600000,66000000,17.333333333333332
2397,3600000,67000000,17.61111111111111
2398,3600000,68000000,17.88888888888889
2399,3600000,69000000,18.166666666666668
2400,3600000,70000000,18.444444444444443
2401,3600000,71000000,18.72222222222222
2402,3600000,72000000,19.0
2403,3600000,73000000,19.27777777777778
2404,3600000,74000000,19.555555555555557
2405,3600000,75000000,19.833333333333332
2406,3600000,76000000,20.11111111111111
2407,3600000,77000000,20.38888888888889
2408,3600000,78000000,20.666666666666668
2409,3600000,79000000,20.944444444444443
2410,3600000,80000000,21.22222222222222
2411,3600000,81000000,21.5
2412,3600000,82000000,21.77777777777778
2413,3600000,83000000,22.055555555555557
2414,3600000,84000000,22.333333333333332
2415,3600000,85000000,22.61111111111111
2416,3600000,86000000,22.88888888888889
2417,3600000,87000000,23.166666666666668
2418,3600000,88000000,23.444444444444443
2419,3600000,89000000,23.72222222222222
2420,3600000,90000000,24.0
2421,3600000,91000000,24.27777777777778
2422,3600000,92000000,24.555555555555557
2423,3600000,93000000,24.833333333333332
2424,3600000,94000000,25.11111111111111
2425,3600000,95000000,25.38888888888889
2426,3600000,96000000,25.666666666666668
2427,3600000,97000000,25.944444444444443
2428,3600000,98000000,26.22222222222222
2429,3600000,99000000,26.5
2430,3700000,10000000,1.7027027027027026
2431,3700000,11000000,1.972972972972973
2432,3700000,12000000,2.2432432432432434
2433,3700000,13000000,2.5135135135135136
2434,3700000,14000000,2.7837837837837838
2435,3700000,15000000,3.054054054054054
2436,3700000,16000000,3.324324324324324
2437,3700000,17000000,3.5945945945945947
2438,3700000,18000000,3.864864864864865
2439,3700000,19000000,4.135135135135135
2440,3700000,20000000,4.405405405405405
2441,3700000,21000000,4.675675675675675
2442,3700000,22000000,4.945945945945946
2443,3700000,23000000,5.216216216216216
2444,3700000,24000000,5.486486486486487
2445,3700000,25000000,5.756756756756757
2446,3700000,26000000,6.027027027027027
2447,3700000,27000000,6.297297297297297
2448,3700000,28000000,6.5675675675675675
2449,3700000,29000000,6.837837837837838
2450,3700000,30000000,7.108108108108108
2451,3700000,31000000,7.378378378378378
2452,3700000,32000000,7.648648648648648
2453,3700000,33000000,7.918918918918919
2454,3700000,34000000,8.18918918918919
2455,3700000,35000000,8.45945945945946
2456,3700000,36000000,8.72972972972973
2457,3700000,37000000,9.0
2458,3700000,38000000,9.27027027027027
2459,3700000,39000000,9.54054054054054
2460,3700000,40000000,9.81081081081081
2461,3700000,41000000,10.08108108108108
2462,3700000,42000000,10.35135135135135
2463,3700000,43000000,10.621621621621621
2464,3700000,44000000,10.891891891891891
2465,3700000,45000000,11.162162162162161
2466,3700000,46000000,11.432432432432432
2467,3700000,47000000,11.702702702702704
2468,3700000,48000000,11.972972972972974
2469,3700000,49000000,12.243243243243244
2470,3700000,50000000,12.513513513513514
2471,3700000,51000000,12.783783783783784
2472,3700000,52000000,13.054054054054054
2473,3700000,53000000,13.324324324324325
2474,3700000,54000000,13.594594594594595
2475,3700000,55000000,13.864864864864865
2476,3700000,56000000,14.135135135135135
2477,3700000,57000000,14.405405405405405
2478,3700000,58000000,14.675675675675675
2479,3700000,59000000,14.945945945945946
2480,3700000,60000000,15.216216216216216
2481,3700000,61000000,15.486486486486486
2482,3700000,62000000,15.756756756756756
2483,3700000,63000000,16.027027027027028
2484,3700000,64000000,16.2972972972973
2485,3700000,65000000,16.56756756756757
2486,3700000,66000000,16.83783783783784
2487,3700000,67000000,17.10810810810811
2488,3700000,68000000,17.37837837837838
2489,3700000,69000000,17.64864864864865
2490,3700000,70000000,17.91891891891892
2491,3700000,71000000,18.18918918918919
2492,3700000,72000000,18.45945945945946
2493,3700000,73000000,18.72972972972973
2494,3700000,74000000,19.0
2495,3700000,75000000,19.27027027027027
2496,3700000,76000000,19.54054054054054
2497,3700000,77000000,19.81081081081081
2498,3700000,78000000,20.08108108108108
2499,3700000,79000000,20.35135135135135
2500,3700000,80000000,20.62162162162162
2501,3700000,81000000,20.89189189189189
2502,3700000,82000000,21.16216216216216
2503,3700000,83000000,21.43243243243243
2504,3700000,84000000,21.7027027027027
2505,3700000,85000000,21.972972972972972
2506,3700000,86000000,22.243243243243242
2507,3700000,87000000,22.513513513513512
2508,3700000,88000000,22.783783783783782
2509,3700000,89000000,23.054054054054053
2510,3700000,90000000,23.324324324324323
2511,3700000,91000000,23.594594594594593
2512,3700000,92000000,23.864864864864863
2513,3700000,93000000,24.135135135135137
2514,3700000,94000000,24.405405405405407
2515,3700000,95000000,24.675675675675677
2516,3700000,96000000,24.945945945945947
2517,3700000,97000000,25.216216216216218
2518,3700000,98000000,25.486486486486488
2519,3700000,99000000,25.756756756756758
2520,3800000,10000000,1.631578947368421
2521,3800000,11000000,1.894736842105263
2522,3800000,12000000,2.1578947368421053
2523,3800000,13000000,2.4210526315789473
2524,3800000,14000000,2.6842105263157894
2525,3800000,15000000,2.9473684210526314
2526,3800000,16000000,3.210526315789474
2527,3800000,17000000,3.473684210526316
2528,3800000,18000000,3.736842105263158
2529,3800000,19000000,4.0
2530,3800000,20000000,4.2631578947368425
2531,3800000,21000000,4.526315789473684
2532,3800000,22000000,4.7894736842105265
2533,3800000,23000000,5.052631578947368
2534,3800000,24000000,5.315789473684211
2535,3800000,25000000,5.578947368421052
2536,3800000,26000000,5.842105263157895
2537,3800000,27000000,6.105263157894737
2538,3800000,28000000,6.368421052631579
2539,3800000,29000000,6.631578947368421
2540,3800000,30000000,6.894736842105263
2541,3800000,31000000,7.157894736842105
2542,3800000,32000000,7.421052631578948
2543,3800000,33000000,7.684210526315789
2544,3800000,34000000,7.947368421052632
2545,3800000,35000000,8.210526315789474
2546,3800000,36000000,8.473684210526315
2547,3800000,37000000,8.736842105263158
2548,3800000,38000000,9.0
2549,3800000,39000000,9.263157894736842
2550,3800000,40000000,9.526315789473685
2551,3800000,41000000,9.789473684210526
2552,3800000,42000000,10.052631578947368
2553,3800000,43000000,10.31578947368421
2554,3800000,44000000,10.578947368421053
2555,3800000,45000000,10.842105263157896
2556,3800000,46000000,11.105263157894736
2557,3800000,47000000,11.368421052631579
2558,3800000,48000000,11.631578947368421
2559,3800000,49000000,11.894736842105264
2560,3800000,50000000,12.157894736842104
2561,3800000,51000000,12.421052631578947
2562,3800000,52000000,12.68421052631579
2563,3800000,53000000,12.947368421052632
2564,3800000,54000000,13.210526315789474
2565,3800000,55000000,13.473684210526315
2566,3800000,56000000,13.736842105263158
2567,3800000,57000000,14.0
2568,3800000,58000000,14.263157894736842
2569,3800000,59000000,14.526315789473685
2570,3800000,60000000,14.789473684210526
2571,3800000,61000000,15.052631578947368
2572,3800000,62000000,15.31578947368421
2573,3800000,63000000,15.578947368421053
2574,3800000,64000000,15.842105263157896
2575,3800000,65000000,16.105263157894736
2576,3800000,66000000,16.36842105263158
2577,3800000,67000000,16.63157894736842
2578,3800000,68000000,16.894736842105264
2579,3800000,69000000,17.157894736842106
2580,3800000,70000000,17.42105263157895
2581,3800000,71000000,17.68421052631579
2582,3800000,72000000,17.94736842105263
2583,3800000,73000000,18.210526315789473
2584,3800000,74000000,18.473684210526315
2585,3800000,75000000,18.736842105263158
2586,3800000,76000000,19.0
2587,3800000,77000000,19.263157894736842
2588,3800000,78000000,19.526315789473685
2589,3800000,79000000,19.789473684210527
2590,3800000,80000000,20.05263157894737
2591,3800000,81000000,20.31578947368421
2592,3800000,82000000,20.57894736842105
2593,3800000,83000000,20.842105263157894
2594,3800000,84000000,21.105263157894736
2595,3800000,85000000,21.36842105263158
2596,3800000,86000000,21.63157894736842
2597,3800000,87000000,21.894736842105264
2598,3800000,88000000,22.157894736842106
2599,3800000,89000000,22.42105263157895
2600,3800000,90000000,22.68421052631579
2601,3800000,91000000,22.94736842105263
2602,3800000,92000000,23.210526315789473
2603,3800000,93000000,23.473684210526315
2604,3800000,94000000,23.736842105263158
2605,3800000,95000000,24.0
2606,3800000,96000000,24.263157894736842
2607,3800000,97000000,24.526315789473685
2608,3800000,98000000,24.789473684210527
2609,3800000,99000000,25.05263157894737
2610,3900000,10000000,1.564102564102564
2611,3900000,11000000,1.8205128205128205
2612,3900000,12000000,2.076923076923077
2613,3900000,13000000,2.3333333333333335
2614,3900000,14000000,2.58974358974359
2615,3900000,15000000,2.8461538461538463
2616,3900000,16000000,3.1025641025641026
2617,3900000,17000000,3.358974358974359
2618,3900000,18000000,3.6153846153846154
2619,3900000,19000000,3.871794871794872
2620,3900000,20000000,4.128205128205129
2621,3900000,21000000,4.384615384615385
2622,3900000,22000000,4.641025641025641
2623,3900000,23000000,4.897435897435898
2624,3900000,24000000,5.153846153846154
2625,3900000,25000000,5.410256410256411
2626,3900000,26000000,5.666666666666667
2627,3900000,27000000,5.923076923076923
2628,3900000,28000000,6.17948717948718
2629,3900000,29000000,6.435897435897436
2630,3900000,30000000,6.6923076923076925
2631,3900000,31000000,6.948717948717949
