,name,rate,depth,volume,comment,percentage,time,id
6673,CHZ,12.264541,1075398.10343,14264662.456263,@!#[.]?|=._,411140.0,2024-03-12 00:24:04,16698
6674,ADA,12.230724,3241732.22312,42890464.88517,@!#[.]?|=._,422853.0,2024-03-12 00:24:04,16699
6675,LUNA,9.918388,1251564.235879,13665064.384404,!~:[.]^|~!^,489476.0,2024-03-12 00:24:04,16700
6676,MINA,9.556408,1455020.65808,15359792.223462,!~:[.]^|~!^,612351.0,2024-03-12 00:24:04,16701
6677,THETA,9.533223,1853638.742,19524790.84527,!~:[.]^|~!^,305284.0,2024-03-12 00:24:04,16702
6678,METIS,8.589902,1850171.21865,17742960.657543,~_~^[.]^|!~,467604.0,2024-03-12 00:24:04,16703
6679,DOT,7.980468,2943041.11384,26429885.951346,''~[.]^|!~^,518496.0,2024-03-12 00:24:04,16704
6680,MATIC,7.431817,2598084.46618,21906573.684678,''~[.]^|!~^,474410.0,2024-03-12 00:24:04,16705
6681,PYTH,5.772281,1890306.96433,12801689.860014,~*![.]?|--*,494982.0,2024-03-12 00:24:04,16706
6682,XLM,5.162414,2995827.283854,18461528.78169,~*![.]?|--*,603523.0,2024-03-12 00:24:04,16707
6683,SHIB,5.028315,13141741.679747,79222558.107096,~*![.]?|--*,442495.0,2024-03-12 00:24:04,16708
6684,XVS,3.070749,2967848.68458,12081366.99387,:*:*[.]-|~:,714677.0,2024-03-12 00:24:04,16709
6685,BONK,1.397975,6591224.628599,15805594.809022,__~[.]_|*~:,556119.0,2024-03-12 00:24:04,16710
6686,INJ,1.123025,5899353.133312,12524475.7065,__~[.]_|*~:,543720.0,2024-03-12 00:24:04,16711
6687,BCH,-0.63242,44341640.9865,16299107.58633,.~[.]^|=!^-,931583.0,2024-03-12 00:24:04,16712
6688,BTC,197.362578,4401162.023509,873025843.658203,@!#[.]?|=._,512059.0,2024-03-12 00:54:49,16713
6689,CELO,62.516898,1129064.82046,71714695.469844,@!#[.]?|=._,433311.0,2024-03-12 00:54:49,16714
6690,RUNE,29.709323,1099914.0475,33777615.27975,@!#[.]?|=._,433738.0,2024-03-12 00:54:49,16715
6691,SOL,23.145609,7162933.3362,172953385.90875,@!#[.]?|=._,312367.0,2024-03-12 00:54:49,16716
6692,ADA,18.715055,2761423.88502,54441624.215691,@!#[.]?|=._,376256.0,2024-03-12 00:54:49,16717
6693,LUNA,15.698265,1077657.187409,17995005.820258,@!#[.]?|=._,441864.0,2024-03-12 00:54:49,16718
6694,GLMR,14.639084,1101935.46684,17233261.262193,@!#[.]?|=._,536505.0,2024-03-12 00:54:49,16719
6695,FIL,13.270258,2493414.2407,35581664.018559,@!#[.]?|=._,458673.0,2024-03-12 00:54:49,16720
6696,CHZ,12.325828,1041866.02582,13883726.94171,@!#[.]?|=._,403683.0,2024-03-12 00:54:49,16721
6697,FTM,11.806352,1621231.4028,20762059.85934,@!#[.]?|=._,483911.0,2024-03-12 00:54:49,16722
6698,RVN,8.791713,1250472.692975,12244269.53855,~_~^[.]^|!~,561998.0,2024-03-12 00:54:49,16723
6699,BNX,8.612811,1051974.68667,10112433.479766,~_~^[.]^|!~,577699.0,2024-03-12 00:54:49,16724
6700,METIS,7.86695,2226823.67889,19745133.490599,''~[.]^|!~^,501536.0,2024-03-12 00:54:49,16725
6701,XLM,7.168701,3407025.958962,27830976.63741,''~[.]^|!~^,635064.0,2024-03-12 00:54:49,16726
6702,MATIC,7.059719,2876895.41482,23186968.482069,''~[.]^|!~^,517090.0,2024-03-12 00:54:49,16727
6703,MINA,6.845754,1918940.27995,15055534.255371,!*!*[.]-|:~,651567.0,2024-03-12 00:54:49,16728
6704,DOT,6.774258,3211154.80304,24964345.965666,!*!*[.]-|:~,530985.0,2024-03-12 00:54:49,16729
6705,PYTH,6.051006,1659474.23766,11700963.493134,!*!*[.]-|:~,456182.0,2024-03-12 00:54:49,16730
6706,SHIB,4.640831,14950466.488403,84333058.336302,-:-:[.]^|[],484778.0,2024-03-12 00:54:49,16731
6707,STRK,2.985107,7473186.64178,29781448.375476,~::[.]-|=@#,339967.0,2024-03-12 00:54:49,16732
6708,XVS,2.70721,3310694.24618,12273437.91993,~::[.]-|=@#,772972.0,2024-03-12 00:54:49,16733
6709,THETA,2.66805,5344142.6177,19602581.36481,~::[.]-|=@#,585317.0,2024-03-12 00:54:49,16734
6710,BONK,1.637897,6535455.939132,17239857.768063,__~[.]_|*~:,539320.0,2024-03-12 00:54:49,16735
6711,INJ,1.036639,6218538.844912,12664916.3841,__~[.]_|*~:,571422.0,2024-03-12 00:54:49,16736
6712,BCH,-0.60847,44306449.3923,17347284.98043,.~[.]^|=!^-,931682.0,2024-03-12 00:54:49,16737
6713,XRP,59.959034,7869774.6351,479733863.46297,@!#[.]?|=._,454730.0,2024-03-12 01:25:33,16738
6714,BTC,49.03656,16219057.794939,811545863.821029,@!#[.]?|=._,697987.0,2024-03-12 01:25:33,16739
6715,CELO,41.865537,1413568.11255,60593356.227978,@!#[.]?|=._,483662.0,2024-03-12 01:25:33,16740
6716,ADA,13.707137,3611936.66786,53121248.373153,@!#[.]?|=._,428812.0,2024-03-12 01:25:33,16741
6717,FTM,12.660278,1440173.9769,19673177.23641,@!#[.]?|=._,403932.0,2024-03-12 01:25:33,16742
6718,GLMR,12.238542,1239398.02708,16407822.567468,@!#[.]?|=._,550126.0,2024-03-12 01:25:33,16743
6719,DOT,8.626459,2694114.31082,25934780.841627,~_~^[.]^|!~,482627.0,2024-03-12 01:25:33,16744
6720,MINA,7.610861,1731681.3219,14911267.946535,''~[.]^|!~^,610279.0,2024-03-12 01:25:33,16745
6721,RVN,7.26964,1420842.918578,11749859.67233,''~[.]^|!~^,604879.0,2024-03-12 01:25:33,16746
6722,XLM,7.095782,3428122.971854,27753336.51507,''~[.]^|!~^,612846.0,2024-03-12 01:25:33,16747
6723,MATIC,6.973497,2792156.76179,22263254.741115,!*!*[.]-|:~,529863.0,2024-03-12 01:25:33,16748
6724,PYTH,5.699466,1598055.7928,10706121.187401,~*![.]?|--*,441093.0,2024-03-12 01:25:33,16749
6725,SHIB,4.030751,15028959.137483,75606952.500244,-:-:[.]^|[],480345.0,2024-03-12 01:25:33,16750
6726,STRK,3.376642,6662606.79527,29159846.224101,:*:*[.]-|~:,306952.0,2024-03-12 01:25:33,16751
6727,XVS,2.50464,3200781.74858,11217588.49404,~::[.]-|=@#,763256.0,2024-03-12 01:25:33,16752
6728,THETA,2.172581,5265322.1173,16704662.45106,~::[.]-|=@#,582135.0,2024-03-12 01:25:33,16753
6729,BONK,1.567827,6457419.053234,16581537.106888,__~[.]_|*~:,545611.0,2024-03-12 01:25:33,16754
6730,INJ,1.453568,6160611.482912,15115477.1859,__~[.]_|*~:,588803.0,2024-03-12 01:25:33,16755
6731,BCH,-0.618019,43520640.0366,16624036.00086,.~[.]^|=!^-,915775.0,2024-03-12 01:25:33,16756
6732,BTC,256.546689,2969416.050784,764763272.530106,@!#[.]?|=._,313747.0,2024-03-12 01:56:18,16757
6733,CELO,42.435813,1325601.64425,57578585.66556,@!#[.]?|=._,473717.0,2024-03-12 01:56:18,16758
6734,RUNE,29.222013,1041149.0113,31465619.15979,@!#[.]?|=._,424322.0,2024-03-12 01:56:18,16759
6735,ADA,16.104845,2989286.34592,51131280.814758,@!#[.]?|=._,389999.0,2024-03-12 01:56:18,16760
6736,METIS,14.472428,2300053.36761,35587410.547653,@!#[.]?|=._,544785.0,2024-03-12 01:56:18,16761
6737,FTM,13.88674,1205177.3395,17941161.1836,@!#[.]?|=._,349007.0,2024-03-12 01:56:18,16762
6738,GLMR,10.956765,1271275.29785,15200339.417271,@!#[.]?|=._,558804.0,2024-03-12 01:56:18,16763
6739,MINA,8.652928,1543621.67128,14900468.4228,~_~^[.]^|!~,594672.0,2024-03-12 01:56:18,16764
6740,XLM,7.077497,3438478.230454,27774299.22321,''~[.]^|!~^,612152.0,2024-03-12 01:56:18,16765
6741,MATIC,6.992396,2766876.60608,22113973.260363,!*!*[.]-|:~,509389.0,2024-03-12 01:56:18,16766
6742,RVN,6.500734,1417784.337542,10634422.991777,!*!*[.]-|:~,601724.0,2024-03-12 01:56:18,16767
6743,DOT,5.714255,3805352.83356,25550107.711365,~*![.]?|--*,573137.0,2024-03-12 01:56:18,16768
6744,SHIB,3.510878,15809618.833904,71315257.921764,:*:*[.]-|~:,504011.0,2024-03-12 01:56:18,16769
6745,STRK,2.80648,6816766.69094,25947887.212326,~::[.]-|=@#,308701.0,2024-03-12 01:56:18,16770
6746,THETA,1.923669,5680748.8433,16608629.67078,__~[.]_|*~:,617785.0,2024-03-12 01:56:18,16771
6747,XVS,1.918432,3769477.99808,11000965.56117,__~[.]_|*~:,790135.0,2024-03-12 01:56:18,16772
6748,INJ,1.557636,6593695.660412,16864270.8636,__~[.]_|*~:,612805.0,2024-03-12 01:56:18,16773
6749,BONK,1.387248,6679158.125747,15944809.169718,__~[.]_|*~:,554808.0,2024-03-12 01:56:18,16774
6750,BCH,-0.623759,43055302.2565,16199159.23566,.~[.]^|=!^-,907384.0,2024-03-12 01:56:18,16775
6751,XRP,75.580317,6302914.0253,482679155.46543,@!#[.]?|=._,361894.0,2024-03-12 02:27:04,16776
6752,CELO,34.09066,1599798.95758,56138000.534265,@!#[.]?|=._,550049.0,2024-03-12 02:27:04,16777
6753,RUNE,27.763495,1037435.7805,29840278.90005,@!#[.]?|=._,438425.0,2024-03-12 02:27:04,16778
6754,ADA,13.285484,3688925.48664,52698086.242725,@!#[.]?|=._,449272.0,2024-03-12 02:27:04,16779
6755,SOL,11.527571,10870408.3831,136179811.3794,@!#[.]?|=._,412329.0,2024-03-12 02:27:04,16780
6756,FIL,11.471921,2291653.00237,28581315.47952,@!#[.]?|=._,416004.0,2024-03-12 02:27:04,16781
6757,METIS,9.969153,2957174.23541,32437698.033168,!~:[.]^|~!^,618129.0,2024-03-12 02:27:04,16782
6758,SUI,9.688048,1574961.10032,16833259.750233,!~:[.]^|~!^,389137.0,2024-03-12 02:27:04,16783
6759,DOT,9.613775,2750877.44129,29197193.257989,!~:[.]^|~!^,547672.0,2024-03-12 02:27:04,16784
6760,GLMR,9.045365,1382716.8755,13889895.642606,!~:[.]^|~!^,604588.0,2024-03-12 02:27:04,16785
6761,MINA,8.76373,1461616.35274,14270827.106931,~_~^[.]^|!~,568641.0,2024-03-12 02:27:04,16786
6762,NEAR,8.063237,3022436.4049,27393056.61063,~_~^[.]^|!~,345863.0,2024-03-12 02:27:04,16787
6763,IOTA,7.916568,1135351.9495,10123442.83503,''~[.]^|!~^,492579.0,2024-03-12 02:27:04,16788
6764,XLM,7.004578,3616736.226986,28950448.02144,''~[.]^|!~^,631175.0,2024-03-12 02:27:04,16789
6765,CHZ,6.623633,1333174.31675,10163632.332672,!*!*[.]-|:~,506257.0,2024-03-12 02:27:04,16790
6766,FTM,6.396029,2228677.141,16483360.86429,!*!*[.]-|:~,519028.0,2024-03-12 02:27:04,16791
6767,MATIC,6.344368,2854746.75041,20966311.50258,!*!*[.]-|:~,537181.0,2024-03-12 02:27:04,16792
6768,SHIB,3.335146,16074274.012688,69684323.615412,:*:*[.]-|~:,513076.0,2024-03-12 02:27:04,16793
6769,INJ,2.297936,6241431.637762,20583840.9198,~::[.]-|=@#,620783.0,2024-03-12 02:27:04,16794
6770,STRK,2.205267,7034245.4005,22546636.807287,~::[.]-|=@#,315669.0,2024-03-12 02:27:04,16795
6771,XVS,1.872135,3766784.19958,10818712.83396,__~[.]_|*~:,792894.0,2024-03-12 02:27:04,16796
6772,THETA,1.734695,6065896.6925,16588378.16799,__~[.]_|*~:,638423.0,2024-03-12 02:27:04,16797
6773,BONK,0.671105,9100106.36055,15207231.42768,__@[.]-|=.~,662527.0,2024-03-12 02:27:04,16798
6774,BCH,-0.629789,43387331.0785,16062455.70309,.~[.]^|=!^-,911948.0,2024-03-12 02:27:04,16799
6775,CELO,34.015045,1524775.54316,53390084.48304,@!#[.]?|=._,522817.0,2024-03-12 02:57:51,16800
6776,ADA,15.651712,3296697.11292,54895651.224198,@!#[.]?|=._,408933.0,2024-03-12 02:57:51,16801
6777,DOT,11.46675,2607368.09289,32505406.632687,@!#[.]?|=._,537651.0,2024-03-12 02:57:51,16802
6778,XLM,9.212921,2866842.473062,29278834.45731,!~:[.]^|~!^,542404.0,2024-03-12 02:57:51,16803
6779,SUI,8.962361,1564501.91885,15586132.801926,~_~^[.]^|!~,382489.0,2024-03-12 02:57:51,16804
6780,GLMR,8.834677,1317426.58841,12956464.969524,~_~^[.]^|!~,574947.0,2024-03-12 02:57:51,16805
6781,ORDI,8.793897,1423574.18625,13942338.536076,~_~^[.]^|!~,328485.0,2024-03-12 02:57:51,16806
6782,RVN,8.246034,1187309.928116,10977907.621125,~_~^[.]^|!~,541337.0,2024-03-12 02:57:51,16807
6783,FTM,7.680916,1748578.3517,15179261.77578,''~[.]^|!~^,424230.0,2024-03-12 02:57:51,16808
6784,ICP,7.1569,1245553.20758,10159853.556072,''~[.]^|!~^,517075.0,2024-03-12 02:57:51,16809
6785,METIS,7.042944,3633166.66197,29221356.183126,''~[.]^|!~^,668662.0,2024-03-12 02:57:51,16810
6786,MATIC,6.508554,3143862.37394,23605859.848113,!*!*[.]-|:~,546594.0,2024-03-12 02:57:51,16811
6787,CHZ,6.465851,1359408.46919,10149140.667255,!*!*[.]-|:~,487615.0,2024-03-12 02:57:51,16812
6788,MINA,6.044427,2019837.27484,14228597.238966,!*!*[.]-|:~,662876.0,2024-03-12 02:57:51,16813
6789,SHIB,3.24443,15981539.78639,67832529.064542,:*:*[.]-|~:,509708.0,2024-03-12 02:57:51,16814
6790,THETA,2.258558,5535355.3828,18037274.67456,~::[.]-|=@#,593067.0,2024-03-12 02:57:51,16815
6791,STRK,2.194826,6944241.70268,22185643.90695,~::[.]-|=@#,313472.0,2024-03-12 02:57:51,16816
6792,INJ,1.736613,7784555.546512,21303314.3286,__~[.]_|*~:,660022.0,2024-03-12 02:57:51,16817
6793,BONK,0.667059,9147717.683135,15249789.108999,__@[.]-|=.~,654180.0,2024-03-12 02:57:51,16818
6794,BCH,-0.633039,43124551.5389,15825027.34398,.~[.]^|=!^-,906484.0,2024-03-12 02:57:51,16819
6795,BTC,157.574627,4078880.145506,646806896.804106,@!#[.]?|=._,475181.0,2024-03-12 03:28:36,16820
6796,RUNE,26.387872,1148954.9014,31467429.37437,@!#[.]?|=._,452168.0,2024-03-12 03:28:36,16821
6797,CELO,20.048634,2226039.85485,46855099.176324,@!#[.]?|=._,612350.0,2024-03-12 03:28:36,16822
6798,ADA,14.043359,3152196.54071,47419625.37714,@!#[.]?|=._,398292.0,2024-03-12 03:28:36,16823
6799,FIL,12.568568,1738157.72841,23584312.107309,@!#[.]?|=._,313343.0,2024-03-12 03:28:36,16824
6800,DOT,10.502299,2624557.81098,30188449.08072,@!#[.]?|=._,523520.0,2024-03-12 03:28:36,16825
6801,MINA,10.048548,1195545.9326,13209046.864578,@!#[.]?|=._,519720.0,2024-03-12 03:28:36,16826
6802,ICP,8.002529,1129556.33239,10168863.263271,~_~^[.]^|!~,437717.0,2024-03-12 03:28:36,16827
6803,MATIC,7.704675,2869430.2991,24977458.136595,''~[.]^|!~^,484310.0,2024-03-12 03:28:36,16828
6804,FTM,7.679199,1445308.8989,12544123.71075,''~[.]^|!~^,337610.0,2024-03-12 03:28:36,16829
6805,METIS,7.071814,3312939.17755,26741427.665577,''~[.]^|!~^,590892.0,2024-03-12 03:28:36,16830
6806,XLM,7.021332,3017689.574362,24205890.8139,''~[.]^|!~^,551041.0,2024-03-12 03:28:36,16831
6807,SHIB,2.795783,15737108.772721,59734646.862069,~::[.]-|=@#,502008.0,2024-03-12 03:28:36,16832
6808,INJ,2.226666,6329065.651412,20421783.3333,~::[.]-|=@#,576425.0,2024-03-12 03:28:36,16833
6809,THETA,1.973585,5694464.4354,16932973.22154,__~[.]_|*~:,612581.0,2024-03-12 03:28:36,16834
6810,STRK,1.701962,7342652.97354,19839570.468807,__~[.]_|*~:,324391.0,2024-03-12 03:28:36,16835
6811,BONK,0.476242,9171042.841781,13538674.184276,__@[.]-|=.~,653728.0,2024-03-12 03:28:36,16836
6812,BCH,-0.657907,42964320.9786,14697805.45575,.~[.]^|=!^-,904855.0,2024-03-12 03:28:36,16837
6813,CELO,15.502031,2394861.16721,39520072.337394,@!#[.]?|=._,645316.0,2024-03-12 03:59:20,16838
6814,ADA,13.867507,2953264.20664,43907676.145986,@!#[.]?|=._,379409.0,2024-03-12 03:59:20,16839
6815,DOT,11.897979,2294855.26947,29598995.237307,@!#[.]?|=._,469952.0,2024-03-12 03:59:20,16840
6816,FIL,11.320584,1732406.03599,21344254.609776,@!#[.]?|=._,319396.0,2024-03-12 03:59:20,16841
6817,SOL,11.248738,8716375.5798,106764600.69351,@!#[.]?|=._,336852.0,2024-03-12 03:59:20,16842
6818,MINA,9.416255,1251353.35245,13034415.218172,!~:[.]^|~!^,517461.0,2024-03-12 03:59:20,16843
6819,ORDI,7.174866,1361644.98103,11131265.593008,''~[.]^|!~^,305379.0,2024-03-12 03:59:20,16844
6820,XLM,6.402811,2932396.270154,21707974.77381,!*!*[.]-|:~,535491.0,2024-03-12 03:59:20,16845
6821,MATIC,6.298826,3070915.89106,22414079.551257,!*!*[.]-|:~,529692.0,2024-03-12 03:59:20,16846
6822,GLMR,6.227832,1625167.90763,11746441.250547,!*!*[.]-|:~,622742.0,2024-03-12 03:59:20,16847
6823,METIS,5.78291,3608042.92395,24473031.749448,~*![.]?|--*,626157.0,2024-03-12 03:59:20,16848
6824,INJ,2.404213,6006745.933912,20448241.1769,~::[.]-|=@#,558468.0,2024-03-12 03:59:20,16849
6825,SHIB,2.361251,15821059.49267,53178558.487052,~::[.]-|=@#,501320.0,2024-03-12 03:59:20,16850
6826,THETA,1.511672,5562910.8534,13972207.58256,__~[.]_|*~:,601637.0,2024-03-12 03:59:20,16851
6827,STRK,1.423712,7314295.24921,17727748.629282,__~[.]_|*~:,324800.0,2024-03-12 03:59:20,16852
6828,BONK,0.726369,7516657.596271,12976525.833674,__@[.]-|=.~,594408.0,2024-03-12 03:59:20,16853
6829,BCH,-0.726657,43096221.4152,11780065.13133,.~[.]^|=!^-,906302.0,2024-03-12 03:59:20,16854
6830,RUNE,25.05009,1013230.2539,26394738.82548,@!#[.]?|=._,409207.0,2024-03-12 04:30:04,16855
6831,AMP,14.625416,1024253.835689,16004392.070282,@!#[.]?|=._,621589.0,2024-03-12 04:30:04,16856
6832,ADA,13.949937,2841380.28687,42478457.389386,@!#[.]?|=._,357733.0,2024-03-12 04:30:04,16857
6833,CELO,10.772294,2318061.84745,27288905.082657,@!#[.]?|=._,675375.0,2024-03-12 04:30:04,16858
6834,DOT,10.60015,2368943.57841,27480101.200017,@!#[.]?|=._,478939.0,2024-03-12 04:30:04,16859
6835,FIL,9.988518,1809812.00742,19887151.636689,!~:[.]^|~!^,325706.0,2024-03-12 04:30:04,16860
6836,MINA,7.167352,1358427.82646,11094758.68617,''~[.]^|!~^,541109.0,2024-03-12 04:30:04,16861
6837,MATIC,6.351599,2899289.39015,21314413.439784,!*!*[.]-|:~,508653.0,2024-03-12 04:30:04,16862
6838,METIS,5.431199,3287640.12681,21143468.112789,~*![.]?|--*,565476.0,2024-03-12 04:30:04,16863
6839,XLM,5.294117,3186482.908654,20056095.47592,~*![.]?|--*,617201.0,2024-03-12 04:30:04,16864
6840,GLMR,5.149123,1738735.67998,10691699.602983,~*![.]?|--*,637617.0,2024-03-12 04:30:04,16865
6841,INJ,2.611819,5204134.537212,18796393.3962,~::[.]-|=@#,500011.0,2024-03-12 04:30:04,16866
6842,SEI,2.409991,4179354.12283,14251561.301355,~::[.]-|=@#,769386.0,2024-03-12 04:30:04,16867
6843,SHIB,1.99578,16302884.833243,48839863.516768,__~[.]_|*~:,511316.0,2024-03-12 04:30:04,16868
6844,STRK,1.205232,7394027.0164,16305542.463108,__~[.]_|*~:,326010.0,2024-03-12 04:30:04,16869
6845,THETA,1.020855,5645386.9524,11408505.91554,__~[.]_|*~:,611208.0,2024-03-12 04:30:04,16870
6846,BONK,0.353878,9226955.347189,12492168.414606,__@[.]-|=.~,648975.0,2024-03-12 04:30:04,16871
6847,BCH,-0.750211,43189387.8084,10788239.34036,.~[.]^|=!^-,919353.0,2024-03-12 04:30:04,16872
6848,RUNE,24.821228,1083720.7187,27982999.69647,@!#[.]?|=._,399975.0,2024-03-12 05:00:48,16873
6849,CELO,15.720549,1422940.2668,23792341.913994,@!#[.]?|=._,505189.0,2024-03-12 05:00:48,16874
6850,AMP,14.393078,1073772.344539,16528661.843997,@!#[.]?|=._,696178.0,2024-03-12 05:00:48,16875
6851,ADA,12.203476,3125121.75612,41262471.524364,@!#[.]?|=._,383875.0,2024-03-12 05:00:48,16876
6852,AVAX,9.912488,3906008.9078,42624275.18325,!~:[.]^|~!^,309620.0,2024-03-12 05:00:48,16877
6853,DOT,9.871631,2501248.36516,27192649.697913,!~:[.]^|~!^,496347.0,2024-03-12 05:00:48,16878
6854,SOL,8.748109,9181724.1148,89504449.12041,~_~^[.]^|!~,349755.0,2024-03-12 05:00:48,16879
6855,MINA,6.928058,1272138.06976,10085584.491084,!*!*[.]-|:~,515677.0,2024-03-12 05:00:48,16880
6856,MATIC,5.899138,3259258.60488,22486073.547351,~*![.]?|--*,550643.0,2024-03-12 05:00:48,16881
6857,SUI,5.417007,1605705.1309,10303821.533622,~*![.]?|--*,375393.0,2024-03-12 05:00:48,16882
6858,XLM,5.314024,3090882.564854,19515907.74987,~*![.]?|--*,566410.0,2024-03-12 05:00:48,16883
6859,GLMR,5.255535,1607046.71998,10052937.169191,~*![.]?|--*,603609.0,2024-03-12 05:00:48,16884
6860,METIS,3.82092,3532730.56777,17031013.167786,:*:*[.]-|~:,584046.0,2024-03-12 05:00:48,16885
6861,SEI,2.973964,3636145.20687,14449909.43346,~::[.]-|=@#,708292.0,2024-03-12 05:00:48,16886
6862,THETA,2.930634,2591238.2228,10185208.60431,~::[.]-|=@#,413082.0,2024-03-12 05:00:48,16887
6863,INJ,1.74515,6364793.772212,17472312.8043,__~[.]_|*~:,580154.0,2024-03-12 05:00:48,16888
6864,SHIB,1.734039,16320469.508083,44620792.48654,__~[.]_|*~:,509543.0,2024-03-12 05:00:48,16889
6865,STRK,0.865846,6845958.98111,12773507.589429,__@[.]-|=.~,311641.0,2024-03-12 05:00:48,16890
6866,BONK,0.202047,9611660.211103,11553669.156718,__@[.]-|=.~,668430.0,2024-03-12 05:00:48,16891
6867,RUNE,20.149662,1704346.3301,36046348.76787,@!#[.]?|=._,568695.0,2024-03-12 05:31:33,16892
6868,CELO,13.908333,1446164.9136,21559908.510366,@!#[.]?|=._,524016.0,2024-03-12 05:31:33,16893
6869,ADA,13.714723,2714356.04153,39940997.340087,@!#[.]?|=._,340010.0,2024-03-12 05:31:33,16894
6870,DOGE,11.108281,4639811.96376,56180145.282612,@!#[.]?|=._,558507.0,2024-03-12 05:31:33,16895
6871,FIL,9.000109,2027557.74406,20275798.048098,!~:[.]^|~!^,357580.0,2024-03-12 05:31:33,16896
6872,DOT,8.375033,2488162.77899,23326606.990509,~_~^[.]^|!~,493671.0,2024-03-12 05:31:33,16897
6873,MATIC,6.230271,3118049.30609,22544341.907529,!*!*[.]-|:~,543911.0,2024-03-12 05:31:33,16898
6874,SOL,6.145418,11194556.9168,79989793.86741,!*!*[.]-|:~,412461.0,2024-03-12 05:31:33,16899
6875,SUI,4.906304,1720348.4283,10160899.949238,-:-:[.]^|[],425904.0,2024-03-12 05:31:33,16900
6876,XLM,4.829162,3272709.864162,19077155.00094,-:-:[.]^|[],607068.0,2024-03-12 05:31:33,16901
6877,SEI,3.029937,3691096.54173,14874886.790142,:*:*[.]-|~:,690844.0,2024-03-12 05:31:33,16902
6878,METIS,2.76407,4126777.96808,15533479.704345,~::[.]-|=@#,618260.0,2024-03-12 05:31:33,16903
6879,SHIB,1.66271,17423610.339743,46394015.02192,__~[.]_|*~:,531278.0,2024-03-12 05:31:33,16904
6880,INJ,1.407379,6365414.452212,15323963.3325,__~[.]_|*~:,575156.0,2024-03-12 05:31:33,16905
6881,STRK,0.790784,6699425.37935,11997221.732616,__@[.]-|=.~,308381.0,2024-03-12 05:31:33,16906
6882,BONK,0.18631,9139044.436937,10841741.46148,__@[.]-|=.~,652518.0,2024-03-12 05:31:33,16907
6883,RUNE,21.072944,1854217.8263,40928045.388,@!#[.]?|=._,597620.0,2024-03-12 06:02:18,16908
6884,CELO,13.043909,1294931.38608,18185898.556062,@!#[.]?|=._,507077.0,2024-03-12 06:02:18,16909
6885,ADA,12.639553,2779197.01076,37907005.916067,@!#[.]?|=._,351262.0,2024-03-12 06:02:18,16910
6886,SEI,8.256483,1635227.12952,15136452.001551,~_~^[.]^|!~,473783.0,2024-03-12 06:02:18,16911
6887,FIL,7.660465,2536368.13822,21966127.077111,''~[.]^|!~^,429549.0,2024-03-12 06:02:18,16912
6888,DOT,7.097317,2504039.6411,20276003.722809,''~[.]^|!~^,496283.0,2024-03-12 06:02:18,16913
6889,MATIC,5.444591,3101598.36357,19988533.95126,~*![.]?|--*,556497.0,2024-03-12 06:02:18,16914
6890,ICP,5.404505,1621271.65313,10383442.40298,~*![.]?|--*,611347.0,2024-03-12 06:02:18,16915
6891,SOL,5.142953,12464915.9993,76571388.64914,~*![.]?|--*,454608.0,2024-03-12 06:02:18,16916
6892,XLM,4.861851,2937779.279262,17220823.67997,-:-:[.]^|[],541478.0,2024-03-12 06:02:18,16917
6893,METIS,2.433734,4181457.51246,14358014.863152,~::[.]-|=@#,619102.0,2024-03-12 06:02:18,16918
6894,SHIB,1.940951,17377574.063509,51106590.625962,__~[.]_|*~:,527668.0,2024-03-12 06:02:18,16919
6895,BONK,0.985462,9316251.04563,18497061.200365,__@[.]-|=.~,680583.0,2024-03-12 06:02:18,16920
6896,INJ,0.832428,7373265.398012,13510979.7384,__@[.]-|=.~,615626.0,2024-03-12 06:02:18,16921
6897,STRK,0.823035,6330923.83239,11541494.357223,__@[.]-|=.~,302283.0,2024-03-12 06:02:18,16922
6898,RUNE,22.112792,1816345.3891,41980812.74085,@!#[.]?|=._,571341.0,2024-03-12 06:33:05,16923
6899,ADA,10.932564,2715620.98161,32404322.257119,@!#[.]?|=._,354615.0,2024-03-12 06:33:05,16924
6900,FIL,8.009023,2036136.61669,18343602.160224,~_~^[.]^|!~,358676.0,2024-03-12 06:33:05,16925
6901,SEI,7.955402,1567856.35134,14040783.148026,''~[.]^|!~^,438517.0,2024-03-12 06:33:05,16926
6902,DOT,6.86014,2398524.93536,18852741.286386,!*!*[.]-|:~,463852.0,2024-03-12 06:33:05,16927
6903,BNB,6.018569,6396517.7871,44894403.38466,!*!*[.]-|:~,302095.0,2024-03-12 06:33:05,16928
6904,CELO,5.496702,2465339.72285,16016578.426503,~*![.]?|--*,674608.0,2024-03-12 06:33:05,16929
6905,SOL,5.24326,10724944.9332,66958616.66448,~*![.]?|--*,392298.0,2024-03-12 06:33:05,16930
